attScalar, iteration, data, tp, tn, fp, fn, accuracy, precision, recall, F-1 measure
1.3,8,train,2809,152,2813,156,0.948060708263,0.499644254714,0.947386172007,0.654244788634
1.3,8,test,811,40,817,46,0.949824970828,0.498157248157,0.946324387398,0.652716297787
1.3,9,train,2842,106,2859,123,0.961382799325,0.498509033503,0.958516020236,0.655896607431
1.3,9,test,817,25,832,40,0.962077012835,0.495451788963,0.953325554259,0.652035115722
1.3,10,train,2852,99,2866,113,0.964249578415,0.498775795733,0.961888701518,0.656915812507
1.3,10,test,823,24,833,34,0.966161026838,0.496980676329,0.96032672112,0.654994031039
1.3,11,train,2852,100,2865,113,0.964080944351,0.498863040056,0.961888701518,0.656991476618
1.3,11,test,822,27,830,35,0.963827304551,0.497578692494,0.959159859977,0.655241131925
1.3,12,train,2848,104,2861,117,0.962731871838,0.498861446838,0.960539629005,0.656675121051
1.3,12,test,821,28,829,36,0.962660443407,0.497575757576,0.957992998833,0.654966094934
1.3,13,train,2848,98,2867,117,0.963743676223,0.498337707787,0.960539629005,0.656221198157
1.3,13,test,824,28,829,33,0.964410735123,0.498487598306,0.961493582264,0.656573705179
1.3,14,train,2855,106,2859,110,0.963575042159,0.499649982499,0.962900505902,0.657909897454
1.3,14,test,823,27,830,34,0.964410735123,0.497882637629,0.96032672112,0.65577689243
1.3,15,train,2860,96,2869,105,0.96610455312,0.499214522604,0.964586846543,0.657925005751
1.3,15,test,823,23,834,34,0.96674445741,0.49668074834,0.96032672112,0.654733492442
1.3,16,train,2907,41,2924,58,0.983305227656,0.498542274052,0.980438448567,0.660982264666
1.3,16,test,838,11,846,19,0.982497082847,0.497624703088,0.977829638273,0.659582841401
1.3,17,train,2921,30,2935,44,0.987521079258,0.498804644809,0.985160202361,0.662283187847
1.3,17,test,842,10,847,15,0.985414235706,0.498519834221,0.982497082847,0.661429693637
1.3,18,train,2925,28,2937,40,0.988532883642,0.498976458547,0.986509274874,0.662739322533
1.3,18,test,844,12,845,13,0.985414235706,0.499703966844,0.984830805134,0.663000785546
1.3,19,train,2932,18,2947,33,0.991399662732,0.498724272836,0.988870151771,0.663048394392
1.3,19,test,844,8,849,13,0.987747957993,0.498523331364,0.984830805134,0.661960784314
1.3,20,train,2934,18,2947,31,0.99173693086,0.498894745792,0.989544688027,0.663350666968
1.3,20,test,846,9,848,11,0.988331388565,0.499409681228,0.987164527421,0.663269306154
1.3,21,train,2938,15,2950,27,0.992917369309,0.498980978261,0.99089376054,0.663729809104
1.3,21,test,846,9,848,11,0.988331388565,0.499409681228,0.987164527421,0.663269306154
1.3,22,train,2935,17,2948,30,0.992074198988,0.498895121537,0.989881956155,0.66342676311
1.3,22,test,845,7,850,12,0.988914819137,0.498525073746,0.985997666278,0.662225705329
1.3,23,train,2936,16,2949,29,0.992411467116,0.498895497026,0.990219224283,0.663502824859
1.3,23,test,845,8,849,12,0.988331388565,0.498819362456,0.985997666278,0.662485299882
1.3,24,train,2938,12,2953,27,0.993423271501,0.498726871499,0.99089376054,0.663504968383
1.3,24,test,845,7,850,12,0.988914819137,0.498525073746,0.985997666278,0.662225705329
1.3,25,train,2942,12,2953,23,0.994097807757,0.499067005937,0.992242833052,0.664108352144
1.3,25,test,849,6,851,8,0.991831971995,0.499411764706,0.990665110852,0.664059444662
1.3,26,train,2943,12,2953,22,0.994266441821,0.499151967436,0.99258010118,0.664259112967
1.3,26,test,851,5,852,6,0.993582263711,0.49970640047,0.992998833139,0.66484375
1.3,27,train,2944,12,2953,21,0.994435075885,0.499236900119,0.992917369309,0.664409839765
1.3,27,test,848,5,852,9,0.991831971995,0.498823529412,0.989498249708,0.66327727806
1.3,28,train,2947,10,2955,18,0.995278246206,0.499322263639,0.993929173693,0.664711852938
1.3,28,test,852,5,852,5,0.994165694282,0.5,0.994165694282,0.665365091761
1.3,29,train,2946,11,2954,19,0.994940978078,0.499322033898,0.993591905565,0.664636209814
1.3,29,test,852,5,852,5,0.994165694282,0.5,0.994165694282,0.665365091761
